text,id,time,labels,label_2,label_3,label
trouble It ' s not uncommon for to be withdrawn once use becomes widespread in the population and safety become apparent . This is a new vaccine without an established safety record novel technology . If you think covid - 19 was bad ..,1326971945766842375,2020-11-12 19:35:40+00:00,side-effect,rushed,,10
"these covid19 are of every aspect of human behaviour and with the invasive nature of these , are simply about narcissistic trying to see what they can get away with for the 4th industrial revolution Covid 19 COVID",1326998809155612672,2020-11-12 21:22:25+00:00,conspiracy,,,0
"There is not a sewer deep enough for me to incarcerate the political establishment of this country , but not even those and would force upon people . Especially unauthorized , hugely unproven and potentially dangerous ' ' like ' s",1327012362046488576,2020-11-12 22:16:16+00:00,mandatory,rushed,,4
I react very badly to Flu so I feel reluctant to have the Covid one unless I am for the duration of 3 which is how unwell I am after the usual flu vaccine .,1327022535670697985,2020-11-12 22:56:42+00:00,side-effect,,,10
"So you would give this no notice at all 11 After the patent , this is what a physician sent to me : "" Genetic vaccine , either or directly into body or via a monkey vector is highly",1327046783902552064,2020-11-13 00:33:03+00:00,ingredients,,,3
Be careful . You ' re on the wrong side of this . still ' t the to back up the 90 % claim . E . g . age . 90 % for under age 40 is not . Age 40 under 99 . 98 % natural immunity . The only people who need a jab are the vulnerable .,1327075583679926273,2020-11-13 02:27:29+00:00,ineffective,,,2
Several have side effects like ' severe ' and ' headache ' and also said the vaccine ' left them aching all over '. World,1327111696477876225,2020-11-13 04:50:59+00:00,side-effect,,,10
"on , the vaccine is being made by right ? The same that was 7 billion for illegally on in 2007",1327159560864456705,2020-11-13 08:01:11+00:00,rushed,,,9
Will you take the Vaccine ? Knowing that if it ’ s out soon we don ’ t know a lot about its long term side effects / possible,1327181122351099904,2020-11-13 09:26:52+00:00,side-effect,,,10
"Actually have stated it can be at refrigerator for 5 days , so it ' t need to be at - 80 all of the time . Did you really think they would inject a - 80c vaccine into you ? It would cause to the tissue in your arm",1327194952980451328,2020-11-13 10:21:49+00:00,side-effect,,,10
Delay been the tactic of to derail . There ' s no evidence that this vaccine will work . If it does then it will be the 1st effective vaccine against Corona to be produced . Historically by the time a vaccine is the virus and immune .,1327219937413378048,2020-11-13 12:01:06+00:00,ineffective,,,2
If Vaccine is a success then why did its sell his holding / off ? Is he not confident ? Does he know something which we don ’ t ?,1327230889051389952,2020-11-13 12:44:37+00:00,pharma,,,6
Take this vaccine . Not on your life ! I love how when spoke of a herbal remedy there was no interest in it further . But now a vaccine in record time - and it ' s roll out time . What a collusion !,1327238032496398337,2020-11-13 13:13:00+00:00,side-effect,rushed,,10
"Perfect . have to remain inflated & ; grossly exaggerated to keep the ' pandemic ' facade intact . Next phase of testing will be at modest , timed with the end flu / covid season & ; vaccine . will naturally plummet & ; the vaccine will get the credit",1327238478069977089,2020-11-13 13:14:46+00:00,unnecessary,,,11
We Have A vaccine coming soon is the word come ... ✈ ✈ ✈ I don ' t in any way except it or promote it to any way for human vaccination COVID19 COVID19AB,1327255469975597057,2020-11-13 14:22:17+00:00,none,,,5
They up those to enforce a then next is the push of .. 90 % effective vaccine lined up to push on y ’ all ... basically gone be a test dummy,1327259017018814467,2020-11-13 14:36:23+00:00,rushed,,,9
Enforcement I would not be . Considering is pro forced vaccination . Meaning then would be able to rake in the money from forcing people to buy a product they do not want .,1327290198237925376,2020-11-13 16:40:17+00:00,mandatory,,,4
"1996 , an unapproved clinical trial . It involved with meningitis in ,. The led to the of 11 . more were left disabled .",1327329442994204673,2020-11-13 19:16:14+00:00,pharma,side-effect,,6
He ’ s his purpose ... getting to buy corrupt ’ s fake vaccine . How much is paying per dose ? Anyone know ?,1327360391630950401,2020-11-13 21:19:13+00:00,pharma,,,6
That mo - is trying to race HIS vaccine through before theirs out !! Don ’ t volunteer . Probably inject you with floor sweepings .,1327366053324840961,2020-11-13 21:41:43+00:00,rushed,,,9
Good thing Trump ' t have this presser before the election or he would have lost by a couple million MORE !,1327367328430886913,2020-11-13 21:46:47+00:00,political,,,7
"The vaccine , for example , ' t even viable without a special freezer that ' s super expensive .",1327367701145264135,2020-11-13 21:48:15+00:00,ineffective,,,2
"You don ' t want his vaccine , it ' s not to work since he had something to do with it . Wait for the one .",1327370966935199752,2020-11-13 22:01:14+00:00,ineffective,,,2
Research very well about I don ' t trust because they create this vaccine with other from to kill people . inside this,1327373128201285635,2020-11-13 22:09:49+00:00,unnecessary,side-effect,ingredients,11
’ t finished its ... VACCINE WILL THEY BE ??🧐,1327380607593185281,2020-11-13 22:39:33+00:00,rushed,,,9
' s COVID - 19 vaccine effectiveness is less than our natural survival rate without a vaccine .,1327381724842614789,2020-11-13 22:43:59+00:00,ineffective,,,2
is not part of that . Operation Warp Speed was to Rush unsafe out by Election Day by & ; safety . THAT NEVER . It ' s Over . TRUMP did Not create or have anything to do w / the Reason why we ' re getting eventually .,1327388374836129793,2020-11-13 23:10:24+00:00,rushed,,,9
I ' m am absolutely willing to wait multiple to see actual side effects and see if it works .. the flu vaccine is hit or miss yet covid vaccine done in,1327404379612344320,2020-11-14 00:14:00+00:00,rushed,side-effect,,9
"While circulate about the COVID vaccine , please understand that the admitted over 10 ago that less than 45 % of health care ( , , and medical ) get the flu shot . The people who know most about health care choose NOT to . 🤔",1327420176443138048,2020-11-14 01:16:46+00:00,none,,,5
"Any your completely missing the point , the last rushed , left people with narcolepsy or , the got it wrong , we have no idea if they are getting it wrong again , none and we won ' t know until it ' s been out a few ,",1327420302251466753,2020-11-14 01:17:16+00:00,rushed,side-effect,,9
"I keep reading that this vaccine will be ready by "" early next year "" with emergency authorization . But it ' s only been a few since , and current were in a press release instead of peer - journal study . This product is not ready .",1327454138444242946,2020-11-14 03:31:44+00:00,rushed,,,9
Unless their vaccine is proven to benefit mankind they do not deserve the prize . So far the vaccine only the of who made a killing on the by 60 % of his stock on the announcement of the vaccine ' s effectiveness .,1327517597508755456,2020-11-14 07:43:53+00:00,pharma,,,6
"The new vaccine that is working on ' t use virus antibody I it ' s a New Concept but I don ' t know much about it . Kind of worried about getting it . With warp speed , I hope it don ' t turn everybody into . It ' s probably though .",1327524442361061376,2020-11-14 08:11:05+00:00,rushed,side-effect,ingredients,9
"WHO worried young people won ' t want Covid vaccine I think you will find that it is not just young people who will resist . Trust in the government and scientific is low and we do not know the long term detrimental effects , if any of the vaccine .",1327548296391483392,2020-11-14 09:45:53+00:00,ineffective,,,2
Without you get ’ s and and no money to develop new in the case of . You have a chip and it preclude common sense and .,1327568655207591937,2020-11-14 11:06:47+00:00,conspiracy,ingredients,pharma,0
"re safety & ; ethical in / were before . Never been used in . How can you ensure No long term side effects on host genome , , , chronic inflammation , activation of cancer causing ?",1327595952052559876,2020-11-14 12:55:15+00:00,side-effect,rushed,,10
", it ' s quite simple , are a business , have to make money , have spent this vaccine , they ' t be doing it if they ' t going to make money so if cannot make money from , ' t exist , we have no .",1327601087717793792,2020-11-14 13:15:39+00:00,pharma,,,6
"in the hole Group There are safety re . integration of into host , chronic inflammation , , , cancer activation . Do we have the scientific , legal & ; ethical to minimize population risk ?",1327603323751575553,2020-11-14 13:24:32+00:00,side-effect,,,10
Ah give over 🙄🤦‍♀️ its corruption ! Too many of interest . Scientific Advisor is ex President of corrupt with . His buddy Witty ex of is now head of vaccine development at WHO ! Oh & ; took over in 2019 w majority 68 % 💰,1327607997770690563,2020-11-14 13:43:07+00:00,pharma,,,6
"vaccine are promising , but lack of data ‘ very concerning ,’ say via - many trying to survive by miserable lock - and will vaccine kill us instead . NOTED saying are to have it + it ’ s not tested properly 😱",1327629955510005762,2020-11-14 15:10:22+00:00,side-effect,rushed,,10
“ Not worth the Price ”. The Great Bill Whittle the future of CoVid and the vaccine . COVID Killer : But ' s 90 % Effective Vaccine Massive ... via,1327630971055771650,2020-11-14 15:14:24+00:00,ineffective,,,2
Safe ? The for the won ' t be for 2,1327655334643519489,2020-11-14 16:51:13+00:00,rushed,,,9
"It ' s truly shocking , . Win the argument for goodness sake . I have huge myself about the vaccine and the way a whole strategy is being based on a press release . Little evidence , no scrutiny and now censorship .",1327731195195645959,2020-11-14 21:52:39+00:00,pharma,rushed,,6
Not getting a vaccine / I don ’ t get the flu shot either — I work in a hospital - Respiratory Therapist — 2 and 2 staff had COVID — nobody,1327744386311069696,2020-11-14 22:45:04+00:00,unnecessary,,,11
Not strictly true . Pharmaceutical often negotiate immunity from prosecution for vaccine injury . this for their Covid vaccine,1327746166776324097,2020-11-14 22:52:09+00:00,side-effect,,,10
Good to know that the 90 % efficacy rate of the covid vaccine ' t yet been peer .,1327773563181555718,2020-11-15 00:41:00+00:00,ineffective,rushed,,2
"’ s covid vaccine is 90 % effective . Flu vaccine is 44 % effective . Polio is 98 %, Measles , & ; Chicken pox ~ 90 % too . My gripe is theres no follow up to see if you the antibody . If you get a vaccine , you won ’ t know if you are . 1 in 10 still get it . 🧐",1327780203884654595,2020-11-15 01:07:24+00:00,ineffective,,,2
