text,id,time,labels,label_2,label_3,label
"My Take 101 - Covid - 19 Vaccine We don ' t know if ' s vaccine is safe to use ? If it is approval , along with its aggressive & ; lucrative administration schedule , what if the vaccine is found to be unsafe to the public ? And just what are the side effects ??",1329814813380374528,2020-11-20 15:52:12+00:00,side-effect,,,10
How corona if there can be stopped by Night curfew ?? Haven ' t the vaccine corona to not attack at night ? it ' s time to fight fund raiser vaccine,1330011461968486401,2020-11-21 04:53:37+00:00,pharma,,,6
A 35 - year - old healthy male adult who received a shot of ' s vaccine candidate against Covid - 19 serious side effects . But said that the illness was not related to the vaccine .,1330179162582093824,2020-11-21 16:00:00+00:00,side-effect,,,10
’ s COVID vaccine ( still in the trial phase ) we know are correlated with brain injury . but take it anyway or you can ' t ever socialize in public again .,1330199833379004422,2020-11-21 17:22:08+00:00,side-effect,,,10
"CORRUPTION by pushing through vaccine which ’ t do a peer review & ; were able to push to the finish line & ; why ? Because , they are 2 many ? About the data ! is transparent & ; a peer review over 4 ago & ; still no answer ? The news",1330212529956671491,2020-11-21 18:12:35+00:00,rushed,pharma,,9
"‘ Covid ’ vaccine - maker $ 4 , 747 , 652 , 947 for since 2000 . Yep , just who you would trust with your life and your ’ s",1330256868313337860,2020-11-21 21:08:47+00:00,pharma,,,6
", seek emergency use of COVID - 19 in US Urgency is for which , it may or not work . I happen to know more than & ; medical equipment combined . Also price in is 100s of think quantum via",1330418563841187843,2020-11-22 07:51:18+00:00,pharma,,,6
"In 2022 , will have perfected his chip , and they ' make them mandatory with the COVID - 19 vaccine . You ' re all going to vote , and you ' re going to like it . If you vote for anyone or support anyone outside the duopoly , * *⚡️💀.",1330708579947589632,2020-11-23 03:03:43+00:00,mandatory,ingredients,,4
I thought got notice in and got go ahead . I just don ' t want to make the vaccine compulsory .,1330726388748337152,2020-11-23 04:14:29+00:00,mandatory,,,4
"Ever allow a contractor that ' s never built a house , to build your house ? An engineer that ' s never built a bridge , to build a bridge ? and covid19 vaccine ( a vaccine type that ' s never been .. or used for , on before ) is their FIRST vaccine ever .",1330738028487315457,2020-11-23 05:00:44+00:00,pharma,,,6
"There have been 131 in trial , so yeah 1st interim had . single - shot an assured fail , too . Maybe 50 - 60 %. $",1330776044056551425,2020-11-23 07:31:48+00:00,ineffective,,,2
Fed up with being told I ’ m an I idiot for not wanting a covid vaccine . It ’ s been rushed and we don ’ t know long term side effects . I ’ m young and healthy and i want to keep it that way ( the healthy bit anyway ). Look at the swine flu jab . People got narcolepsy .,1330783099316277248,2020-11-23 07:59:50+00:00,side-effect,rushed,,10
"alas , we don ' t know yet that the or will , either , reliably and without massive side effects . "" triumph of hope over experience "". 😕",1330787843921219587,2020-11-23 08:18:41+00:00,side-effect,,,10
"Fake news is the biggest bubble today , in the morning news update is was 70 % effective now by afternoon it ' s 90 % .. why are they fooling the world ?! "" University of ’ s COVID - 19 vaccine can be up to 90 % effective , trial """,1330789655743086592,2020-11-23 08:25:53+00:00,ineffective,,,2
Yeah well it also and not for the good . I have done my research and spoke with many who have . Do some research . This is not something anyone should take .,1330821800683573250,2020-11-23 10:33:37+00:00,side-effect,,,10
If understood the etiology of Covid 19 we would know who besides the old & ; sick are really vulnerable . Most people don ’ t need vaccine at all .,1330828404913016833,2020-11-23 10:59:51+00:00,unnecessary,,,11
"It is not imminent . The one are 5 away at least . And what , will not release any vaccine that not gone through proper protocol . And rightly so . And on your life will not end with .",1330829155873775617,2020-11-23 11:02:51+00:00,ineffective,,,2
My wife and I have been saying all this for and we ' re not . It is absolutely criminal that this been . Shocking level of censorship . It ' s all about flogging a vaccine . Too much money at stake for Big and .,1330836728412827650,2020-11-23 11:32:56+00:00,pharma,,,6
It ’ s actually 90 % from too - you only get 90 % coverage with 2 with any of the - are just saying you get 70 % coverage after one of theirs . Very badly by but they are generally .,1330847797382422529,2020-11-23 12:16:55+00:00,ineffective,,,2
"Group No one , regardless of their experience or can say what potential harm may be by an vaccine long - term . I ' d rather get the virus",1330874630349983745,2020-11-23 14:03:32+00:00,side-effect,,,10
Rushing a Vaccine 💉 a Vaccine 💉 a Vaccine 💉 Na I ’ m good 👌🏽 - I need at LEAST 36 R & ; D,1330875160942047234,2020-11-23 14:05:39+00:00,rushed,,,9
' s own Ex - Vice President . out B . S on Covid EXPERIMENTAL vaccine and SERIOUS about its safety ... ... Now waiting for the Media to declare him an ' ignorant anti - '.,1330901508246757376,2020-11-23 15:50:21+00:00,side-effect,,,10
"The whole setup was wrong . It was designed to show success , not the failure ! Huge different . So no this vacuum ' t 90 % effective , there by our is 99 , 8 % ! More than 99 , 2 % survive and 98 % ' t even sick ! You only want or",1330943832301637632,2020-11-23 18:38:32+00:00,ineffective,,,2
vaccine is not in but is so eager to pass Its partner in by making be for vaccine earn .. and not realizing grave,1330944705643700224,2020-11-23 18:42:00+00:00,pharma,rushed,,6
"How can they come up with a vaccine for a ” complex novel virus ” in such a prompt manner and NOt come up with a better solution for chronic pain , , , Nerve Damage .! ........‼️‼️‼️ I might trust but , I ' m not rushing into ANY vaccine ~ just Say ’ n",1331009445527076864,2020-11-23 22:59:15+00:00,rushed,,,9
"Now they know we NOT about to accept this COVID vaccine . As for the me and mine , we wearing and keeping to ourselves . Y ’ all can have that ...",1331053047171133441,2020-11-24 01:52:30+00:00,none,,,5
"This of into the human body another "" harmless "" virus . to be used as a the main country to evaluate the "" vaccine "" on the people . to deliver its "" vaccine "" to people in poor 🤔❔ vaccine COVID19",1331183427664695296,2020-11-24 10:30:36+00:00,side-effect,,,10
The vaccine not been tested AND will certainly Not be certified for .. 1 - 18 ... in fact one of the biggest for the spread of covid ..,1331242051208351744,2020-11-24 14:23:32+00:00,rushed,,,9
"They did not need them . China the code for the virus in . They ' t use "" viral "" in the vaccine . An is used to deliver genetic material .",1331353973564067845,2020-11-24 21:48:17+00:00,ingredients,,,3
"Dirt is not a matter of . I dont want the vaccine in my body or my . I got covid , it was like a stomach flu for one day , the next day i was perfect , 3 days later negative . So Yes , I dont want the flu vaccine or this one . no one should oblige me to do anything to my bod",1331440372854231045,2020-11-25 03:31:36+00:00,unnecessary,,,11
y ’ all be some and get that covid vaccine or what y ’ all probably don ’ t pay attention to the important in life but they not me with none tho i don ’ t so strange like that,1331608687803322368,2020-11-25 14:40:25+00:00,none,,,5
"Vaccine Fraud . ' s COVID - 19 vaccine is the main danger . is by the same entity that is responsible for the voter fraud in the US , and the propaganda machine ( aka "" media "") . To avoid absolutely . To prosecute criminally .",1331615178702663688,2020-11-25 15:06:13+00:00,mandatory,,,4
"This is - are 8 - 10 away . If you wish , you and can take the vaccine , but don ’ t force it on the normal people .",1331626338982170627,2020-11-25 15:50:34+00:00,mandatory,rushed,,4
▪ ABOUT VACCINE of vaccine after mistake in dosage COVID19 vaccine,1331925234677551110,2020-11-26 11:38:16+00:00,ineffective,,,2
"d No one ever anyone with vaccine and watched what over 20 . It is brand new . The vaccine is based on a virus - like every vaccine ever . may be fine and a great leap forward , but its long term safety is unclear .",1331937535149346816,2020-11-26 12:27:09+00:00,side-effect,,,10
"A skeptical point of view ? “ There is absolutely no need for to extinguish the pandemic , which is effectively over ” - . Mike , ' s former Vice President and Chief Scientist",1331949923688845312,2020-11-26 13:16:22+00:00,unnecessary,,,11
The vaccine should not be . If a pharmaceutical company can ' t make sure that all its for the clinical trial are then how can we trust them to make for the population ?,1331987990311301122,2020-11-26 15:47:38+00:00,rushed,,,9
"There is a long history of pharmaceutical trying out not - yet - ready first in 2nd & ; 3rd world . ' s vaccine not yet been peer . If you are a real , you know that . Stop politics with people ' s . COVID19 vaccine",1332535242423488513,2020-11-28 04:02:13+00:00,rushed,political,,9
"OVERCOME COVID - 19 with TRUTH , clearly and simply by a biochemist , . as to WHY our of , , and are HARMFUL and INEFFECTIVE and UNNECESSARY : "" Are We Being Told The Truth About COVID - 19 """,1332709616254382080,2020-11-28 15:35:07+00:00,side-effect,ineffective,unnecessary,10
"Sir , if you may please also tell us about 4800 , . I am very skeptical about COVID vaccine . I am not against but I believe specifically in US it ’ s more bureaucracy / politics over the health of the people .",1333021769322668033,2020-11-29 12:15:30+00:00,side-effect,,,10
I saw some but they are so worrying I feel sick at the thought of an vaccine I want to have a choice to have the one instead,1333050059953467397,2020-11-29 14:07:55+00:00,side-effect,,,10
I don ’ t think people should take the Covid vaccine . It would be so unfair to all the people who have already .,1333072026991378434,2020-11-29 15:35:13+00:00,none,,,5
We still don ’ t have a good vaccine for covid19 ! Put that right back where it came from .,1333143959904739328,2020-11-29 20:21:03+00:00,ineffective,,,2
A vaccine for a virus that 99 . 9 - cent of us easily survive or are immune from . Strange how up . Probably a few million into the political and back pocket . You will all pay,1333149410742722560,2020-11-29 20:42:42+00:00,unnecessary,pharma,,11
No - get the wretched - on camera - the ShapeShifter ...... we can wait to see the result .....,1333188527417405442,2020-11-29 23:18:09+00:00,side-effect,,,10
"Yang is presuming the ' ' vaccine from is safe . I am pro - vaccination , I get a flu shot every year , I am not getting this one till I am certain it won ' t create an auto - immune response in some . via",1333209276559491072,2020-11-30 00:40:36+00:00,unnecessary,side-effect,,11
